STATE,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
1,10126,5,5,0,5,97,2100,25,3,2010,5,6,55,1,12,2,US-SR 42,,175,30.74037778,-88.178458330,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,7,2,99,99,14,0,0,1,0
1,10127,1,1,1,1,95,1500,27,3,2010,7,18,37,1,12,2,US-SR 1,,2911,34.30062222,-86.274841670,0,8,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,18,40,99,99,0,0,0,1,0
1,10128,1,1,0,1,97,2100,28,3,2010,1,18,44,0,15,6,1275,,0,30.54662500,-88.173638890,0,10,0,0,6,1,1,0,3,1,0,1,0,351461C,99,99,18,52,99,99,0,0,0,1,1
1,10129,1,1,0,3,95,400,29,3,2010,2,7,0,0,14,3,SR-168,,101,34.19841667,-86.163369440,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,7,8,99,99,0,0,0,1,0
1,10130,2,2,0,2,91,900,31,3,2010,4,6,4,1,12,2,US-SR 13,,0,99.99990000,999.999900000,0,12,1,0,1,1,1,0,4,1,0,1,0,0000000,99,99,6,7,99,99,0,0,0,1,0
1,10131,1,1,0,2,49,0,3,4,2010,7,14,40,1,1,1,I-59,,2362,34.65635556,-85.604305560,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,14,50,99,99,0,0,0,1,0
1,10132,2,2,0,2,21,0,3,4,2010,7,15,25,0,5,4,1044,,0,32.80230833,-86.669769440,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,15,38,99,99,0,0,0,1,0
1,10133,1,1,0,1,57,0,4,4,2010,1,12,30,0,6,4,1479,,0,33.83497500,-87.588272220,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,12,58,99,99,0,0,0,1,0
1,10134,1,1,0,1,127,0,4,4,2010,1,2,15,0,5,4,1145,,0,33.87958056,-87.348791670,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,2,40,88,88,0,0,0,1,1
1,10135,2,2,0,3,15,0,5,4,2010,2,12,30,1,2,2,US-SR 4,,1707,33.64565278,-85.658572220,0,12,2,0,8,1,1,0,1,1,0,1,0,0000000,99,99,12,45,99,99,0,0,0,1,0
1,10136,2,2,0,5,113,2440,5,4,2010,2,18,0,0,15,6,5340,859,0,32.48070000,-84.998600000,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,18,37,99,99,0,0,0,1,0
1,10137,1,1,0,2,21,0,5,4,2010,2,0,15,1,1,1,I-65,,2155,32.93394722,-86.660263890,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,0,27,99,99,0,0,0,1,0
1,10138,2,2,0,5,31,0,10,3,2010,4,19,20,0,3,3,SR-167,7615,390,31.48913611,-85.913661110,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,99,99,20,0,99,99,0,0,0,1,0
1,10139,1,1,0,3,123,0,10,3,2010,4,6,24,1,2,2,US-SR 38,,642,32.95979722,-86.001480560,0,35,0,0,1,1,4,0,1,2,0,2,0,0000000,99,99,6,35,99,99,0,0,0,1,0
1,10140,2,2,0,2,127,1780,10,3,2010,4,21,10,0,14,3,SR-5,1040,0,33.84114167,-87.237469440,0,12,1,0,2,2,1,0,3,2,0,2,0,0000000,99,99,21,15,99,99,0,0,0,1,0
1,10141,2,1,2,1,15,0,11,3,2010,5,16,14,0,2,2,US-SR 4,,2483,33.87365833,-85.915200000,0,14,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,16,30,99,99,15,0,0,2,0
1,10142,1,1,0,1,47,0,13,3,2010,7,20,50,1,2,3,SR-5,,328,32.24699722,-87.406497220,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,21,10,88,88,0,0,0,1,1
1,10143,1,1,0,1,5,0,14,3,2010,1,15,30,0,6,4,1264,,0,32.05710000,-85.228972220,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,15,35,88,88,0,0,0,1,0
1,10144,1,1,0,2,85,1942,14,3,2010,1,0,0,0,5,4,1056,,0,32.19651389,-86.430183330,0,10,0,0,6,1,1,0,3,1,0,1,0,351232H,99,99,0,25,99,99,0,0,0,2,1
1,10145,1,1,0,1,97,0,15,3,2010,2,19,30,0,5,4,1762,,0,31.12499444,-88.100836110,0,34,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,20,9,88,88,0,0,0,1,1
1,10146,1,1,0,2,125,0,19,3,2010,6,3,10,0,4,4,2301,,0,33.25655278,-87.161144440,0,34,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,3,32,88,88,0,0,0,2,1
1,10147,1,1,0,1,15,0,21,3,2010,1,13,10,1,1,1,I-20,,1840,33.59496944,-85.855586110,0,42,0,0,1,1,4,0,1,2,0,2,0,0000000,99,99,13,17,88,88,0,0,0,1,0
1,10148,1,1,0,2,3,0,23,3,2010,3,2,30,0,6,4,1729,,0,30.61531111,-87.666177780,0,34,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,2,55,99,99,0,0,0,1,1
1,10149,1,1,0,1,35,0,23,3,2010,3,9,8,1,1,1,I-65,,779,31.28849444,-87.189388890,0,1,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,9,25,88,88,0,0,0,1,0
1,10150,1,1,0,1,39,0,26,3,2010,6,18,0,1,2,2,US-SR 12,,1218,31.38073333,-86.635405560,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10151,3,3,0,4,125,0,14,3,2010,1,3,10,0,2,2,US-SR 7,,729,33.16298056,-87.625505560,0,12,1,0,1,1,1,0,3,2,0,2,0,0000000,99,99,3,30,88,88,0,0,0,1,2
1,10152,2,2,0,3,109,0,15,3,2010,2,8,45,0,3,3,SR-167,,503,31.64750000,-85.948877780,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,9,5,99,99,0,0,0,1,1
1,10153,2,2,0,5,29,0,15,3,2010,2,12,1,1,1,1,I-20,,2100,33.65087778,-85.419475000,0,44,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,12,13,99,99,14,0,0,1,0
1,10154,3,3,0,8,113,2440,17,3,2010,4,18,12,1,12,2,US-SR 8,,2160,32.49165000,-85.027366670,0,12,6,0,1,1,1,0,5,2,0,2,0,0000000,99,99,18,21,99,99,0,0,0,1,0
1,10155,2,2,0,3,59,0,18,3,2010,5,7,45,0,5,4,1226,,0,34.50513889,-87.692941670,0,12,6,0,4,1,1,0,1,1,0,1,0,0000000,99,99,8,15,99,99,0,0,0,1,0
1,10156,2,2,0,2,97,0,23,3,2010,3,13,5,0,15,4,1275,7563,0,30.51655833,-88.170144440,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,99,99,13,10,88,88,0,0,0,1,0
1,10157,1,1,1,1,23,1910,28,3,2010,1,0,20,0,3,3,SR-10,10,101,32.16983056,-88.293013890,0,8,0,0,3,2,1,0,3,1,0,1,0,0000000,99,99,0,40,99,99,0,0,0,1,0
1,10158,2,2,0,2,131,0,29,3,2010,2,8,0,0,3,3,SR-21,,763,31.88664167,-87.093505560,0,54,11,0,1,1,1,0,1,1,0,1,0,0000000,99,99,8,20,88,88,14,0,0,1,0
1,10159,1,1,0,2,37,0,29,3,2010,2,23,30,1,2,2,US-SR 21,,1809,32.77772222,-86.230733330,0,1,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,0,5,88,88,0,0,0,1,1
1,10160,1,1,0,2,117,0,30,3,2010,3,23,15,0,6,3,SR-145,,227,33.14306389,-86.534333330,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,23,30,99,99,0,0,0,1,0
1,10161,2,2,0,2,15,0,31,3,2010,4,7,35,0,3,3,SR-9,,2340,33.84519722,-85.666833330,0,12,1,0,8,1,1,0,1,1,0,1,0,0000000,99,99,7,50,88,88,0,0,0,1,0
1,10162,1,1,0,1,7,0,31,3,2010,4,12,45,0,6,4,1181,,0,33.06022778,-87.032016670,0,59,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,13,50,88,88,0,0,0,1,1
1,10163,2,2,0,2,119,0,1,4,2010,5,18,0,1,2,2,US-SR 8,,145,32.45319722,-88.153288890,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,18,15,99,99,0,0,0,1,0
1,10164,1,1,0,1,81,2340,5,4,2010,2,23,6,0,3,3,SR-169,,1241,32.60312222,-85.340766670,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,23,12,88,88,20,0,0,1,0
1,10165,2,2,0,2,127,0,6,4,2010,3,12,55,1,4,3,SR-269,,305,33.68271944,-87.245350000,0,12,7,0,8,1,1,0,1,1,0,1,0,0000000,99,99,13,12,99,99,0,0,0,1,0
1,10166,2,2,0,4,97,0,7,4,2010,4,7,9,1,2,2,US-SR 13,,214,31.03080833,-88.024038890,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,99,99,7,21,99,99,0,0,0,4,0
1,10167,2,2,0,2,47,0,8,4,2010,5,5,5,0,6,3,SR-14,,1258,32.35648333,-86.981511110,0,12,1,0,1,1,1,0,3,1,0,1,0,0000000,99,99,5,30,88,88,0,0,0,1,0
1,10168,1,1,0,1,125,3050,9,4,2010,6,4,53,1,11,1,I-59,,710,33.16962222,-87.552402780,0,1,0,1,5,1,1,0,3,1,0,1,0,0000000,99,99,5,3,88,88,0,0,0,1,0
1,10169,1,1,0,2,63,0,9,4,2010,6,14,30,1,1,1,I-59,,282,32.74766111,-88.086447220,0,1,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,15,10,99,99,0,0,0,1,0
1,10170,1,1,0,1,89,1730,10,4,2010,7,17,20,1,12,6,002,,0,34.75875000,-86.563338890,0,24,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,17,27,99,99,0,0,0,1,1
1,10171,2,2,0,2,3,0,9,4,2010,6,18,50,0,16,2,US-SR 42,,585,30.40660000,-87.791147220,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,19,14,99,99,0,0,0,1,0
1,10172,1,1,0,1,77,96,10,4,2010,7,23,50,0,6,3,SR-207,,55,34.90099444,-87.276727780,0,32,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,0,5,88,88,0,0,0,1,0
1,10173,1,1,0,1,37,2660,10,4,2010,7,21,30,0,6,3,SR-22,,975,32.89049722,-86.210391670,0,34,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,21,50,88,88,0,0,0,1,1
1,10174,1,1,0,1,77,0,10,4,2010,7,2,20,0,6,4,1054,,0,34.96743889,-87.870100000,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10175,1,1,0,2,73,9997,11,4,2010,1,18,12,0,16,4,1115,,0,33.27704167,-86.947372220,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,18,6,88,88,0,0,0,2,1
1,10176,1,1,0,1,89,1730,28,1,2010,5,10,50,1,11,1,I-565,,190,34.73300000,-86.597886110,0,39,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,11,6,99,99,0,0,0,1,0
1,10177,2,2,0,3,51,0,5,2,2010,6,4,30,0,6,3,SR-9,,1274,32.61251944,-86.159805560,0,12,2,0,1,1,1,0,3,2,0,2,0,0000000,99,99,4,45,99,99,0,0,0,1,0
1,10178,1,1,0,3,81,200,8,3,2010,2,2,23,0,4,3,SR-147,,5026,32.60510833,-85.481755560,0,1,0,0,8,1,1,0,3,1,0,1,0,0000000,99,99,2,30,99,99,0,0,0,1,1
1,10179,1,1,0,1,47,0,29,3,2010,2,23,20,0,6,3,SR-22,,273,32.45051667,-87.013736110,0,30,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,23,32,88,88,0,0,0,1,1
1,10180,1,1,0,4,3,0,30,3,2010,3,13,0,1,1,1,I-10,,639,30.57781667,-87.449455560,0,42,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,13,33,99,99,0,0,0,3,1
1,10181,3,3,0,5,69,930,7,4,2010,4,9,0,1,12,3,SR-210,156,0,31.18984722,-85.397563890,0,12,6,1,2,2,1,0,1,1,0,1,0,0000000,99,99,9,6,99,99,0,0,0,2,0
1,10182,2,2,0,2,69,0,9,4,2010,6,16,50,1,2,2,US-SR 1,7011,0,31.03469722,-85.406513890,0,12,1,0,3,4,1,0,1,1,0,1,0,0000000,99,99,17,8,88,88,0,0,0,1,0
1,10183,2,2,0,2,89,0,13,4,2010,3,21,32,1,12,2,US-SR 2,,1119,34.70495556,-86.395283330,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,99,99,21,36,88,88,0,0,0,2,0
1,10184,1,1,0,1,25,0,14,4,2010,4,15,1,1,6,2,US-SR 13,,746,31.68071111,-87.783702780,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,15,29,99,99,0,0,0,1,0
1,10185,2,2,0,2,127,0,14,4,2010,4,14,44,0,5,3,SR-69,,2115,33.86780000,-87.166966670,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,99,99,14,50,88,88,0,0,0,1,1
1,10186,1,1,0,2,61,0,14,4,2010,4,4,10,0,4,3,SR-123,,52,31.13848611,-85.649844440,0,1,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,4,24,99,99,0,0,0,1,0
1,10187,2,2,2,2,23,0,15,4,2010,5,9,50,0,6,4,1215,,0,32.23379444,-88.347619440,0,8,0,0,1,1,1,2,1,1,0,1,0,0000000,99,99,10,26,99,99,0,0,0,1,0
1,10188,1,1,0,8,83,0,16,4,2010,6,12,50,1,12,1,I-65,,3523,34.80257222,-86.938955560,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,12,53,99,99,0,0,0,1,0
1,10189,1,1,0,1,77,0,17,4,2010,7,1,40,0,6,4,1467,,0,34.86475000,-87.350369440,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,2,3,88,88,0,0,0,1,1
1,10190,1,1,0,1,77,0,17,4,2010,7,7,0,0,16,4,1546,,0,34.96192500,-87.350450000,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
1,10191,1,1,0,1,107,0,18,4,2010,1,21,20,0,6,4,1020,,0,33.46704167,-88.185238890,0,34,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,21,50,88,88,0,0,0,1,1
1,10192,2,2,1,2,113,2440,19,4,2010,2,21,40,1,2,2,US-SR 8,,2117,32.46798056,-85.073625000,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10193,1,1,0,2,53,0,19,4,2010,2,7,15,0,6,4,1118,,0,31.02638611,-86.731461110,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,8,0,88,88,0,0,0,2,0
1,10194,1,1,1,1,69,930,22,4,2010,5,23,25,1,14,2,US-SR 1,,0,31.18496667,-85.401900000,0,9,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,23,40,88,88,0,0,0,1,1
1,10195,2,2,0,4,37,0,22,4,2010,5,16,18,0,6,4,1063,,0,33.08831389,-86.284905560,0,12,6,0,1,1,4,0,1,1,0,1,0,0000000,99,99,16,41,99,99,0,0,0,1,0
1,10196,1,1,0,1,97,0,23,4,2010,6,19,0,0,6,3,SR-188,,81,30.43184722,-88.252186110,0,53,0,0,1,1,4,0,1,2,0,2,0,0000000,99,99,19,20,88,88,0,0,0,1,0
1,10197,2,2,0,3,127,0,23,4,2010,6,9,0,0,12,2,US-SR 5,,1637,33.82011111,-87.153772220,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,99,99,9,20,99,99,0,0,0,1,0
1,10198,1,1,0,1,93,0,23,4,2010,6,16,45,1,2,2,US-SR 6,,364,33.96101667,-87.671466670,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,17,10,99,99,0,0,0,1,0
1,10199,2,2,0,3,67,2240,24,4,2010,7,4,0,0,16,4,1265,,0,31.41710833,-85.330655560,0,12,6,0,8,1,1,0,3,1,0,1,0,0000000,99,99,4,35,99,99,0,0,0,1,2
1,10200,1,1,0,2,55,0,24,4,2010,7,23,45,0,6,4,1019,,0,34.00878056,-86.256741670,0,18,0,0,1,1,1,0,3,2,0,2,0,0000000,99,99,0,1,88,88,0,0,0,1,1
1,10201,2,2,0,5,95,0,25,4,2010,1,16,5,0,6,4,1240,,0,34.38071389,-86.417416670,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,16,17,99,99,0,0,0,2,0
1,10202,1,1,0,2,79,0,25,4,2010,1,10,30,1,2,3,SR-20,,568,34.64918333,-87.182500000,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,10,34,99,99,0,0,0,1,1
1,10203,2,2,0,2,97,0,28,4,2010,4,5,45,0,14,2,US-SR 16,12627,143,30.53785000,-88.183850000,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,99,99,5,57,88,88,0,0,0,1,0
1,10204,1,1,0,1,65,0,1,5,2010,7,16,30,0,6,4,1119,,0,32.80130000,-87.542175000,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
1,10205,1,1,0,1,89,1730,1,5,2010,7,14,33,0,16,6,6211,,0,34.77680000,-86.598786110,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,14,38,88,88,0,0,0,1,0
1,10206,2,2,0,3,127,0,2,5,2010,1,19,30,0,6,4,1250,,0,33.70522500,-87.083988890,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,99,99,20,0,99,99,0,0,0,1,1
1,10207,1,1,0,1,11,0,3,5,2010,2,11,15,0,6,3,SR-110,,311,32.14735556,-85.780208330,0,42,0,0,1,1,4,2,1,2,0,2,0,0000000,99,99,11,55,88,88,0,0,0,1,0
1,10208,2,2,0,2,125,3050,3,5,2010,2,7,56,0,12,2,US-SR 6,,0,33.14598333,-87.521908330,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,99,99,8,1,88,88,0,0,0,1,0
1,10209,1,1,0,1,51,0,6,5,2010,5,18,50,0,6,4,1155,,0,32.60403056,-85.950491670,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,19,5,88,88,0,0,0,1,1
1,10210,2,2,0,7,21,0,6,5,2010,5,19,10,0,6,4,1442,,0,32.98491389,-86.657669440,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,19,35,99,99,0,0,0,1,1
1,10211,3,3,0,4,73,1850,7,5,2010,6,21,5,1,11,1,I-20,,1407,33.54828056,-86.582130560,0,25,0,0,1,1,3,0,3,1,0,1,0,0000000,99,99,21,14,99,99,0,0,0,2,1
1,10212,1,1,0,1,75,0,10,5,2010,2,20,0,0,3,3,SR-17,,2631,34.02061389,-88.184819440,0,34,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,20,29,88,88,0,0,0,1,1
1,10213,2,2,0,4,73,330,20,3,2010,7,6,2,0,16,2,US-SR 5,,0,33.42148333,-86.948852780,0,12,6,0,8,1,1,0,2,1,0,1,0,0000000,99,99,5,40,99,99,0,0,0,1,0
1,10214,1,1,0,1,73,330,23,3,2010,3,20,27,1,11,1,I-459,,52,33.33832778,-86.923550000,0,52,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,20,41,99,99,0,0,0,1,0
1,10215,2,1,0,1,73,0,31,3,2010,4,22,0,0,12,4,5100,,0,33.55668611,-86.972933330,0,14,0,0,1,1,5,0,3,1,0,1,0,0000000,99,99,22,18,88,88,0,0,0,1,0
1,10216,2,2,0,3,101,2130,1,4,2010,5,18,48,0,16,3,SR-8,,0,32.31073056,-86.362827780,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,99,99,18,59,99,99,0,0,0,1,0
1,10217,1,1,0,1,73,350,14,4,2010,4,15,19,0,16,6,3300,,0,33.44867500,-86.878836110,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,15,16,88,88,0,0,0,1,0
1,10218,2,2,0,5,73,0,29,4,2010,5,19,15,0,99,3,SR-79,8749,100,33.64898333,-86.718594440,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,19,28,99,99,0,0,0,1,0
1,10219,2,2,0,2,73,3080,30,4,2010,6,22,0,1,1,1,I-59,,1435,33.65859444,-86.592316670,0,12,6,0,1,1,1,0,2,1,0,1,0,0000000,99,99,21,53,99,99,0,0,0,1,0
1,10220,1,1,0,4,81,200,27,2,2010,7,18,11,1,1,1,I-85,,539,32.57943889,-85.470694440,0,24,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,18,23,99,99,0,0,0,1,1
1,10221,1,1,0,2,77,1806,7,4,2010,4,12,10,1,2,2,US-SR 12,,436,34.85951667,-87.501747220,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,12,14,99,99,0,0,0,1,0
1,10222,2,2,0,3,101,2130,8,4,2010,5,8,59,0,16,6,5271,,0,32.34070556,-86.179225000,0,12,6,0,8,1,1,0,1,2,0,2,0,0000000,99,99,9,5,99,99,0,0,0,1,0
1,10223,1,1,1,1,39,1190,8,4,2010,5,15,11,0,16,6,5007,,0,30.99841667,-86.337163890,0,8,0,0,1,1,1,0,1,1,0,1,1,0000000,99,99,15,18,88,88,0,0,0,1,0
1,10224,2,2,0,2,67,10,18,4,2010,1,2,19,1,12,2,US-SR 1,222,400,31.57925556,-85.280536110,0,12,6,0,2,3,1,0,3,1,0,1,0,0000000,99,99,2,26,88,88,0,0,0,1,1
1,10225,2,2,0,2,97,2100,22,4,2010,5,8,40,1,11,1,I-10,,243,30.65861111,-88.062022220,0,12,7,0,1,1,1,0,1,1,0,1,0,0000000,99,99,8,49,99,99,0,0,0,1,0
1,10226,5,5,0,6,51,3270,23,4,2010,6,15,47,0,6,2,US-SR 9,355,1195,32.50883333,-86.214061110,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,99,99,15,58,99,99,0,0,0,1,0
1,10227,2,2,0,2,23,520,24,4,2010,7,15,44,0,6,3,SR-10,,188,32.09066111,-88.202027780,0,12,8,0,1,1,1,0,1,2,0,2,0,0000000,99,99,15,50,99,99,0,0,0,1,1
1,10228,1,1,0,1,19,610,1,5,2010,7,13,21,1,2,3,SR-9,,2651,34.22015833,-85.584675000,0,32,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,13,21,88,88,0,0,0,1,1
1,10229,1,1,0,2,95,50,3,5,2010,2,18,10,0,6,6,1166,,0,34.25814722,-86.244380560,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,18,21,99,99,0,0,0,1,1
1,10230,1,1,0,4,83,9997,9,5,2010,1,0,55,0,16,4,1011,,0,34.75930278,-86.785911110,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,1,6,99,99,0,0,0,1,1
1,10231,1,1,0,1,117,3280,1,1,2010,6,20,12,0,16,4,1201,,0,33.23437222,-86.492791670,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,20,18,99,99,0,0,0,1,0
1,10232,1,1,0,1,97,0,15,4,2010,5,16,25,0,6,4,1548,,0,30.76691667,-88.259550000,0,58,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,16,32,99,99,0,0,0,1,0
1,10233,1,1,0,4,87,0,22,4,2010,5,7,0,1,1,1,I-85,,208,32.39591667,-85.979122220,0,24,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,7,35,99,99,0,0,0,1,0
1,10234,2,2,0,2,9,0,30,4,2010,6,9,45,0,3,3,SR-75,,157,33.78009722,-86.625377780,0,12,7,0,1,1,1,0,1,1,0,1,0,0000000,99,99,9,55,99,99,0,0,0,1,0
1,10235,1,1,0,3,25,0,8,5,2010,7,10,15,1,6,2,US-SR 12,,579,31.58405556,-87.592986110,0,1,0,0,1,1,4,0,1,2,0,2,0,0000000,99,99,10,45,99,99,0,0,0,1,0
1,10237,2,2,0,4,83,0,9,5,2010,1,19,50,0,99,4,1179,1457,0,34.87120556,-87.018863890,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,99,99,20,0,99,99,0,0,0,1,1
1,10238,2,2,0,7,7,0,10,5,2010,2,20,13,0,6,4,1125,,0,33.21602222,-87.131811110,0,12,6,0,8,1,1,0,5,1,0,1,0,0000000,99,99,20,24,99,99,0,0,0,1,1
1,10239,1,1,0,1,97,0,11,5,2010,3,19,30,0,16,4,1634,,0,30.84041667,-88.300294440,0,1,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,20,8,99,99,0,0,0,1,1
1,10240,2,2,0,2,77,0,11,5,2010,3,17,35,0,6,4,2115,,0,34.90042500,-87.800572220,0,12,2,0,8,1,1,0,1,1,0,1,0,0000000,99,99,17,53,88,88,0,0,0,1,0
1,10241,3,3,0,4,99,0,11,5,2010,3,15,30,0,6,3,SR-21,7237,367,31.45809167,-87.364016670,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,15,42,88,88,0,0,0,1,0
1,10242,2,2,0,3,51,2063,11,5,2010,3,17,23,0,16,3,SR-14,8170,0,32.49755556,-86.399088890,0,12,6,1,2,2,1,0,1,1,0,1,0,0000000,99,99,17,32,99,99,0,0,0,1,0
1,10243,2,2,0,2,45,0,12,5,2010,4,7,45,0,16,2,US-SR 12,7085,1846,31.29836944,-85.786097220,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,99,99,7,50,88,88,0,0,0,1,0
1,10244,1,1,0,1,25,0,12,5,2010,4,6,20,0,6,4,1048,,0,31.55399167,-87.808816670,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,6,34,88,88,0,0,0,1,1
1,10245,2,2,0,2,73,0,15,5,2010,7,15,55,1,1,1,I-20,,1349,33.54413056,-86.676861110,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,99,99,16,5,88,88,0,0,0,1,0
1,10246,2,2,0,3,127,1780,17,5,2010,2,12,54,0,12,3,SR-5,,1700,33.84413056,-87.250466670,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,99,99,13,5,99,99,0,0,0,1,0
1,10247,1,1,0,1,127,0,17,5,2010,2,14,50,0,6,4,1413,,0,33.85740833,-87.227025000,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,15,5,88,88,0,0,0,1,1
1,10248,2,2,0,2,95,0,17,5,2010,2,14,35,0,3,3,SR-69,7774,2719,34.35196944,-86.441597220,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10249,2,2,0,3,49,9997,17,5,2010,2,15,56,1,2,3,SR-35,,0,34.53411944,-85.901005560,0,59,0,0,1,1,3,0,1,1,0,1,0,0000000,99,99,16,5,99,99,0,0,0,1,0
1,10250,1,1,0,1,97,0,19,5,2010,4,1,45,0,16,4,1546,,0,30.77866667,-88.282708330,0,32,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,2,10,88,88,0,0,0,1,1
1,10251,1,1,0,2,39,0,20,5,2010,5,7,45,0,6,4,1500,,0,31.17889444,-86.335813890,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,8,9,99,99,0,0,0,1,0
