ST_CASE,VEH_NO,MDRDSTRD,YEAR,FATALS,PER_TYP,INJ_SEV
130380,1,99,2012,1,1.0,2.0
130380,2,99,2012,1,1.0,1.0
130380,2,99,2012,1,2.0,4.0
130381,1,99,2012,1,1.0,4.0
130381,2,99,2012,1,1.0,1.0
130381,2,99,2012,1,2.0,1.0
130381,2,99,2012,1,2.0,1.0
130382,1,99,2012,1,1.0,9.0
130383,1,99,2012,1,1.0,0.0
130383,2,0,2012,1,1.0,2.0
130383,3,0,2012,1,1.0,4.0
130384,1,99,2012,1,1.0,4.0
130385,1,0,2012,2,1.0,4.0
130385,1,0,2012,2,2.0,4.0
130385,1,0,2012,2,2.0,3.0
130386,1,99,2012,1,1.0,0.0
130386,1,99,2012,1,2.0,0.0
130386,2,99,2012,1,1.0,4.0
130387,1,0,2012,1,1.0,4.0
130387,1,0,2012,1,2.0,3.0
130387,2,0,2012,1,1.0,0.0
130387,2,0,2012,1,2.0,0.0
130388,1,0,2012,1,1.0,0.0
130388,2,0,2012,1,1.0,0.0
130388,3,0,2012,1,1.0,3.0
130388,3,0,2012,1,2.0,4.0
130389,1,99,2012,1,1.0,4.0
130390,1,99,2012,1,1.0,4.0
130391,1,99,2012,1,1.0,4.0
130392,1,0,2012,1,1.0,0.0
130392,1,0,2012,1,2.0,2.0
130392,2,0,2012,1,1.0,3.0
130392,2,0,2012,1,2.0,4.0
130393,1,99,2012,1,1.0,3.0
130393,2,99,2012,1,1.0,1.0
130393,2,99,2012,1,2.0,4.0
130395,1,99,2012,1,1.0,2.0
130395,2,0,2012,1,1.0,4.0
130395,2,0,2012,1,2.0,2.0
130396,1,99,2012,2,1.0,3.0
130396,1,99,2012,2,2.0,4.0
130396,1,99,2012,2,2.0,4.0
130396,1,99,2012,2,2.0,3.0
130396,1,99,2012,2,2.0,3.0
130396,1,99,2012,2,2.0,3.0
130397,1,99,2012,1,1.0,4.0
130397,2,0,2012,1,1.0,0.0
130398,1,99,2012,1,1.0,4.0
130398,2,99,2012,1,1.0,3.0
130398,3,99,2012,1,1.0,0.0
130398,3,99,2012,1,2.0,0.0
130399,1,99,2012,1,1.0,0.0
130399,2,99,2012,1,1.0,0.0
130400,1,99,2012,1,1.0,0.0
130401,1,99,2012,1,1.0,4.0
130401,1,99,2012,1,2.0,3.0
130401,1,99,2012,1,2.0,3.0
130402,1,99,2012,1,1.0,4.0
130403,1,0,2012,1,1.0,3.0
130403,1,0,2012,1,2.0,4.0
130403,1,0,2012,1,2.0,3.0
130403,1,0,2012,1,2.0,3.0
130404,1,99,2012,1,1.0,0.0
130405,1,0,2012,1,1.0,3.0
130405,1,0,2012,1,2.0,4.0
130406,1,99,2012,1,1.0,4.0
130407,1,0,2012,1,1.0,4.0
130408,1,99,2012,1,1.0,4.0
130409,1,99,2012,1,1.0,4.0
130410,1,0,2012,1,1.0,0.0
130410,2,0,2012,1,1.0,4.0
130410,3,99,2012,1,1.0,9.0
130411,1,99,2012,1,1.0,4.0
130412,1,0,2012,1,1.0,4.0
130413,1,0,2012,1,1.0,3.0
130413,1,0,2012,1,2.0,3.0
130413,1,0,2012,1,2.0,3.0
130413,1,0,2012,1,2.0,4.0
130414,1,0,2012,1,1.0,0.0
130415,1,0,2012,1,1.0,4.0
130415,2,0,2012,1,1.0,3.0
130416,1,0,2012,2,1.0,4.0
130416,1,0,2012,2,2.0,4.0
130417,1,0,2012,1,1.0,2.0
130417,1,0,2012,1,2.0,2.0
130417,1,0,2012,1,2.0,4.0
130418,1,15,2012,1,1.0,0.0
130419,1,0,2012,1,1.0,0.0
130420,1,0,2012,1,1.0,1.0
130420,2,0,2012,1,1.0,4.0
130422,1,0,2012,1,1.0,2.0
130422,1,0,2012,1,2.0,2.0
130422,1,0,2012,1,2.0,4.0
130422,2,0,2012,1,1.0,1.0
130422,2,0,2012,1,2.0,1.0
130423,1,0,2012,1,1.0,4.0
130423,2,16,2012,1,,
130424,1,0,2012,1,1.0,4.0
130424,2,0,2012,1,1.0,0.0
130424,2,0,2012,1,2.0,1.0
130424,3,0,2012,1,1.0,0.0
130425,1,0,2012,1,1.0,4.0
130426,1,0,2012,1,1.0,4.0
130427,1,0,2012,1,1.0,4.0
130428,1,0,2012,3,1.0,1.0
130428,1,0,2012,3,2.0,4.0
130428,1,0,2012,3,2.0,4.0
130428,1,0,2012,3,2.0,1.0
130428,2,0,2012,3,1.0,4.0
130428,2,0,2012,3,2.0,3.0
130429,1,0,2012,1,1.0,4.0
130430,1,0,2012,1,1.0,2.0
130430,1,0,2012,1,2.0,3.0
130430,1,0,2012,1,2.0,4.0
130431,1,0,2012,1,1.0,2.0
130431,1,0,2012,1,2.0,2.0
130431,1,0,2012,1,2.0,4.0
130431,2,0,2012,1,1.0,2.0
130432,1,0,2012,1,1.0,4.0
130432,2,0,2012,1,1.0,1.0
130432,2,0,2012,1,2.0,3.0
130433,1,0,2012,1,1.0,4.0
130434,1,0,2012,1,1.0,4.0
130434,1,0,2012,1,2.0,2.0
130434,2,0,2012,1,1.0,2.0
130435,1,0,2012,2,1.0,3.0
130435,1,0,2012,2,2.0,4.0
130435,1,0,2012,2,2.0,4.0
130436,1,0,2012,1,1.0,4.0
130437,1,0,2012,1,1.0,3.0
130437,1,0,2012,1,2.0,4.0
130437,2,0,2012,1,1.0,2.0
130438,1,99,2012,1,1.0,4.0
130439,1,99,2012,1,1.0,4.0
130440,1,0,2012,1,1.0,4.0
130441,1,0,2012,1,1.0,4.0
130442,1,0,2012,1,1.0,1.0
130442,1,0,2012,1,2.0,4.0
130442,2,0,2012,1,1.0,0.0
130442,2,0,2012,1,2.0,1.0
130442,2,0,2012,1,2.0,1.0
130443,1,0,2012,1,1.0,0.0
130443,1,0,2012,1,2.0,0.0
130443,1,0,2012,1,2.0,4.0
130444,1,1,2012,1,1.0,0.0
130445,1,0,2012,1,1.0,4.0
130445,2,0,2012,1,1.0,2.0
130445,2,0,2012,1,2.0,3.0
130446,1,99,2012,1,1.0,4.0
130447,1,99,2012,2,1.0,4.0
130447,2,99,2012,2,1.0,4.0
130448,1,0,2012,1,1.0,4.0
130448,2,0,2012,1,1.0,3.0
130448,2,0,2012,1,2.0,2.0
130448,2,0,2012,1,2.0,2.0
130448,2,0,2012,1,2.0,2.0
130448,2,0,2012,1,2.0,2.0
130449,1,99,2012,1,1.0,4.0
130450,1,99,2012,1,1.0,4.0
130451,1,99,2012,1,1.0,2.0
130451,1,99,2012,1,2.0,3.0
130451,1,99,2012,1,2.0,3.0
130451,1,99,2012,1,2.0,3.0
130451,1,99,2012,1,2.0,4.0
130452,1,99,2012,1,1.0,0.0
130453,1,0,2012,1,1.0,4.0
130454,1,99,2012,1,1.0,4.0
130455,1,0,2012,1,1.0,0.0
130455,1,0,2012,1,2.0,2.0
130455,2,0,2012,1,1.0,4.0
130456,1,0,2012,1,1.0,2.0
130456,2,0,2012,1,1.0,2.0
130456,2,0,2012,1,2.0,4.0
130456,2,0,2012,1,2.0,2.0
130457,1,99,2012,1,1.0,4.0
130458,1,99,2012,1,1.0,4.0
130460,1,99,2012,1,1.0,4.0
130460,2,99,2012,1,1.0,0.0
130461,1,99,2012,1,1.0,4.0
130461,2,0,2012,1,1.0,2.0
130461,3,0,2012,1,1.0,0.0
130462,1,99,2012,1,1.0,4.0
130462,2,99,2012,1,1.0,0.0
130463,1,0,2012,1,1.0,4.0
130463,1,0,2012,1,2.0,1.0
130463,1,0,2012,1,2.0,2.0
130463,2,0,2012,1,1.0,2.0
130463,2,0,2012,1,2.0,1.0
130464,1,99,2012,1,1.0,4.0
130465,1,99,2012,1,1.0,4.0
130466,1,0,2012,1,1.0,0.0
130467,1,99,2012,1,1.0,4.0
130468,1,99,2012,1,1.0,4.0
130469,1,0,2012,1,1.0,2.0
130469,1,0,2012,1,2.0,2.0
130469,1,0,2012,1,2.0,4.0
130470,1,0,2012,2,1.0,1.0
130470,1,0,2012,2,2.0,2.0
130470,1,0,2012,2,2.0,1.0
130470,1,0,2012,2,2.0,4.0
130470,1,0,2012,2,2.0,4.0
130470,2,0,2012,2,1.0,0.0
130470,2,0,2012,2,2.0,0.0
130470,2,0,2012,2,2.0,0.0
130470,2,0,2012,2,2.0,0.0
130471,1,99,2012,1,1.0,4.0
130472,1,99,2012,1,1.0,4.0
130473,1,0,2012,1,1.0,4.0
130474,1,0,2012,1,1.0,4.0
130474,2,0,2012,1,1.0,2.0
130475,1,99,2012,1,1.0,4.0
130475,1,99,2012,1,2.0,3.0
130476,1,99,2012,1,1.0,0.0
130476,2,99,2012,1,1.0,4.0
130477,1,99,2012,1,1.0,4.0
130478,1,99,2012,1,1.0,4.0
130479,1,99,2012,1,1.0,4.0
130479,1,99,2012,1,2.0,3.0
130480,1,0,2012,1,1.0,4.0
130480,2,0,2012,1,1.0,0.0
130481,1,0,2012,1,1.0,4.0
130482,1,99,2012,1,1.0,4.0
130482,2,0,2012,1,1.0,2.0
130482,3,0,2012,1,1.0,0.0
130482,3,0,2012,1,2.0,0.0
130483,1,0,2012,1,1.0,4.0
130484,1,0,2012,1,1.0,3.0
130484,2,0,2012,1,1.0,4.0
130485,1,99,2012,1,1.0,0.0
130485,1,99,2012,1,2.0,1.0
130485,2,99,2012,1,1.0,4.0
130486,1,99,2012,1,1.0,1.0
130486,1,99,2012,1,2.0,4.0
130487,1,99,2012,1,1.0,4.0
130488,1,99,2012,1,1.0,1.0
130488,2,99,2012,1,1.0,4.0
130489,1,0,2012,1,1.0,4.0
130490,1,0,2012,1,1.0,4.0
130491,1,0,2012,1,1.0,2.0
130491,1,0,2012,1,2.0,2.0
130491,2,0,2012,1,1.0,2.0
130491,2,0,2012,1,2.0,4.0
130492,1,99,2012,1,1.0,4.0
130493,1,99,2012,1,1.0,0.0
130493,1,99,2012,1,2.0,1.0
130494,1,99,2012,1,1.0,3.0
130494,2,99,2012,1,1.0,4.0
130494,3,99,2012,1,1.0,0.0
130495,1,99,2012,1,1.0,4.0
130496,1,99,2012,1,1.0,1.0
130496,1,99,2012,1,2.0,0.0
130496,2,99,2012,1,1.0,4.0
130496,2,99,2012,1,2.0,3.0
130497,1,99,2012,1,1.0,4.0
130498,1,0,2012,1,1.0,4.0
130498,2,0,2012,1,1.0,0.0
130499,1,0,2012,1,1.0,1.0
130499,1,0,2012,1,2.0,4.0
130499,1,0,2012,1,2.0,1.0
130499,1,0,2012,1,2.0,1.0
130499,2,0,2012,1,1.0,1.0
130500,1,92,2012,1,1.0,0.0
130500,1,92,2012,1,2.0,1.0
130500,1,92,2012,1,2.0,0.0
130500,1,92,2012,1,2.0,0.0
130500,1,92,2012,1,2.0,0.0
130500,2,0,2012,1,1.0,4.0
130501,1,99,2012,1,1.0,2.0
130501,2,99,2012,1,1.0,4.0
130501,2,99,2012,1,2.0,3.0
130502,1,96,2012,1,1.0,0.0
130502,1,96,2012,1,2.0,4.0
130502,1,96,2012,1,2.0,0.0
130503,1,0,2012,1,1.0,1.0
130503,1,0,2012,1,2.0,0.0
130503,1,0,2012,1,2.0,0.0
130503,2,0,2012,1,1.0,4.0
130504,1,0,2012,1,1.0,2.0
130504,1,0,2012,1,2.0,4.0
130505,1,0,2012,1,1.0,0.0
130505,1,0,2012,1,2.0,0.0
130505,1,0,2012,1,2.0,2.0
130505,1,0,2012,1,2.0,2.0
130505,1,0,2012,1,2.0,4.0
130506,1,99,2012,1,1.0,4.0
130507,1,0,2012,1,1.0,0.0
130507,2,0,2012,1,1.0,4.0
130508,1,0,2012,1,1.0,0.0
130509,1,0,2012,1,1.0,0.0
130509,1,0,2012,1,2.0,0.0
130509,2,0,2012,1,1.0,0.0
130509,3,12,2012,1,1.0,4.0
130509,5,0,2012,1,1.0,0.0
130509,5,0,2012,1,2.0,0.0
130510,1,99,2012,1,1.0,4.0
130511,1,0,2012,1,1.0,0.0
130512,1,0,2012,1,1.0,0.0
130512,1,0,2012,1,2.0,2.0
130512,2,0,2012,1,1.0,4.0
130513,1,0,2012,1,1.0,1.0
130513,4,0,2012,1,1.0,2.0
130513,4,0,2012,1,2.0,3.0
130513,4,0,2012,1,2.0,4.0
130513,4,0,2012,1,2.0,2.0
130514,1,0,2012,1,1.0,4.0
130515,1,99,2012,1,1.0,4.0
130516,1,0,2012,1,1.0,0.0
130516,1,0,2012,1,2.0,0.0
130516,2,0,2012,1,1.0,4.0
130517,1,99,2012,1,1.0,4.0
130517,2,0,2012,1,1.0,2.0
130517,2,0,2012,1,2.0,3.0
130517,2,0,2012,1,2.0,3.0
130517,2,0,2012,1,2.0,3.0
130517,2,0,2012,1,2.0,3.0
130517,2,0,2012,1,2.0,3.0
130517,2,0,2012,1,2.0,3.0
130518,1,0,2012,1,1.0,0.0
130518,2,0,2012,1,1.0,4.0
130519,1,0,2012,1,1.0,3.0
130519,2,0,2012,1,1.0,4.0
130519,3,0,2012,1,1.0,2.0
130519,3,0,2012,1,2.0,0.0
130519,3,0,2012,1,2.0,0.0
130519,4,0,2012,1,1.0,0.0
130520,1,0,2012,1,1.0,4.0
130521,1,0,2012,1,1.0,2.0
130521,1,0,2012,1,2.0,4.0
130522,1,0,2012,1,1.0,4.0
130523,1,0,2012,1,1.0,0.0
130523,1,0,2012,1,2.0,4.0
130524,1,0,2012,1,1.0,2.0
130524,1,0,2012,1,2.0,4.0
130525,1,0,2012,2,1.0,4.0
130525,1,0,2012,2,2.0,4.0
130526,1,0,2012,1,1.0,4.0
130527,1,99,2012,1,1.0,4.0
130528,1,0,2012,1,1.0,4.0
130529,1,0,2012,1,1.0,0.0
130529,2,0,2012,1,1.0,4.0
130530,1,0,2012,2,1.0,4.0
130530,2,0,2012,2,1.0,4.0
130531,1,0,2012,1,1.0,2.0
130531,1,0,2012,1,2.0,1.0
130531,1,0,2012,1,2.0,3.0
130531,2,0,2012,1,1.0,4.0
130532,1,99,2012,1,1.0,9.0
130533,1,0,2012,2,1.0,2.0
130533,2,0,2012,2,1.0,4.0
130533,2,0,2012,2,2.0,4.0
130534,1,0,2012,1,1.0,0.0
130534,2,0,2012,1,1.0,4.0
130534,2,0,2012,1,2.0,2.0
130535,1,99,2012,1,1.0,4.0
130535,2,0,2012,1,1.0,3.0
130536,1,0,2012,1,1.0,4.0
130537,1,99,2012,1,1.0,0.0
130537,1,99,2012,1,2.0,4.0
130537,1,99,2012,1,2.0,0.0
130537,1,99,2012,1,2.0,0.0
130538,1,99,2012,1,1.0,4.0
130539,1,0,2012,1,1.0,4.0
130540,1,98,2012,2,1.0,1.0
130541,1,0,2012,1,1.0,0.0
130542,1,93,2012,1,1.0,3.0
130542,1,93,2012,1,2.0,4.0
130543,1,0,2012,1,1.0,4.0
130543,1,0,2012,1,2.0,2.0
130543,2,0,2012,1,1.0,2.0
130543,2,0,2012,1,2.0,0.0
130543,2,0,2012,1,2.0,2.0
130544,1,99,2012,1,1.0,4.0
130545,1,99,2012,1,1.0,4.0
130546,1,0,2012,1,1.0,3.0
130546,1,0,2012,1,2.0,4.0
130546,1,0,2012,1,2.0,2.0
130547,1,0,2012,1,1.0,0.0
130547,2,0,2012,1,1.0,0.0
130548,1,0,2012,1,1.0,4.0
130548,2,0,2012,1,1.0,2.0
130549,1,99,2012,1,1.0,4.0
130549,2,0,2012,1,1.0,3.0
130549,2,0,2012,1,2.0,2.0
130550,1,99,2012,1,1.0,4.0
130550,1,99,2012,1,2.0,2.0
130550,2,99,2012,1,1.0,1.0
130550,2,99,2012,1,2.0,1.0
130551,1,99,2012,1,1.0,4.0
130552,1,99,2012,1,1.0,4.0
130553,1,0,2012,1,1.0,0.0
130553,1,0,2012,1,2.0,3.0
130553,1,0,2012,1,2.0,3.0
130553,1,0,2012,1,2.0,4.0
130553,1,0,2012,1,2.0,3.0
130553,1,0,2012,1,2.0,2.0
130554,1,99,2012,1,1.0,4.0
130555,1,0,2012,1,1.0,2.0
130555,2,0,2012,1,1.0,4.0
130556,1,99,2012,2,1.0,4.0
130556,1,99,2012,2,2.0,4.0
130557,1,0,2012,1,1.0,4.0
130558,1,99,2012,1,1.0,4.0
130559,1,99,2012,1,1.0,0.0
130560,1,0,2012,1,1.0,4.0
130560,2,0,2012,1,1.0,0.0
130561,1,99,2012,1,1.0,3.0
130561,1,99,2012,1,2.0,4.0
130562,1,99,2012,1,1.0,4.0
130562,2,99,2012,1,1.0,2.0
130562,2,99,2012,1,2.0,1.0
130562,2,99,2012,1,2.0,1.0
130563,1,4,2012,1,1.0,2.0
130563,1,4,2012,1,2.0,4.0
130564,1,99,2012,1,1.0,9.0
130565,1,99,2012,1,1.0,4.0
130565,1,99,2012,1,2.0,2.0
130565,1,99,2012,1,2.0,3.0
130565,2,99,2012,1,1.0,2.0
130566,1,99,2012,1,1.0,4.0
130567,1,0,2012,1,1.0,4.0
130568,1,99,2012,1,1.0,9.0
130568,2,99,2012,1,1.0,3.0
130568,2,99,2012,1,2.0,4.0
130568,2,99,2012,1,2.0,2.0
130568,2,99,2012,1,2.0,2.0
130568,2,99,2012,1,2.0,3.0
130569,1,99,2012,1,1.0,4.0
130570,1,99,2012,1,1.0,4.0
130571,1,99,2012,1,1.0,4.0
130571,2,99,2012,1,1.0,1.0
130572,1,99,2012,1,1.0,4.0
130573,1,0,2012,2,1.0,0.0
130573,2,0,2012,2,1.0,4.0
130573,2,0,2012,2,2.0,4.0
130573,3,0,2012,2,1.0,2.0
130573,3,0,2012,2,2.0,2.0
130573,4,0,2012,2,1.0,2.0
130573,4,0,2012,2,2.0,2.0
130573,5,0,2012,2,1.0,0.0
130573,5,0,2012,2,2.0,0.0
130573,5,0,2012,2,2.0,0.0
130574,1,0,2012,1,1.0,0.0
130574,2,0,2012,1,1.0,3.0
130574,2,0,2012,1,2.0,4.0
130574,2,0,2012,1,2.0,2.0
130575,1,0,2012,1,1.0,4.0
130576,1,0,2012,1,1.0,4.0
130577,1,0,2012,1,1.0,4.0
130578,1,0,2012,1,1.0,4.0
130579,1,99,2012,1,1.0,4.0
130579,2,99,2012,1,1.0,1.0
130579,3,99,2012,1,1.0,0.0
130579,3,99,2012,1,2.0,0.0
130580,1,0,2012,2,1.0,4.0
130580,1,0,2012,2,2.0,4.0
130580,2,0,2012,2,1.0,0.0
130580,2,0,2012,2,2.0,0.0
130580,2,0,2012,2,2.0,2.0
130580,2,0,2012,2,2.0,2.0
130580,3,0,2012,2,1.0,0.0
130581,1,0,2012,1,1.0,4.0
130582,1,99,2012,1,1.0,4.0
130583,1,0,2012,1,1.0,0.0
130584,1,0,2012,1,1.0,0.0
130584,1,0,2012,1,2.0,0.0
130584,1,0,2012,1,2.0,3.0
130584,1,0,2012,1,2.0,4.0
130585,1,99,2012,1,1.0,9.0
130586,1,0,2012,1,1.0,2.0
130586,2,0,2012,1,1.0,2.0
130586,2,0,2012,1,2.0,1.0
130586,2,0,2012,1,2.0,1.0
130586,2,0,2012,1,2.0,1.0
130586,2,0,2012,1,2.0,1.0
130586,3,0,2012,1,1.0,2.0
130586,4,0,2012,1,1.0,4.0
130587,1,99,2012,1,1.0,2.0
130587,1,99,2012,1,2.0,4.0
130587,2,99,2012,1,1.0,0.0
130587,2,99,2012,1,2.0,0.0
130588,1,99,2012,1,1.0,4.0
130589,1,99,2012,1,1.0,4.0
130590,1,0,2012,1,1.0,4.0
130590,2,0,2012,1,1.0,0.0
130590,2,0,2012,1,2.0,0.0
130591,1,99,2012,1,1.0,4.0
130591,1,99,2012,1,2.0,1.0
130591,1,99,2012,1,2.0,1.0
130591,2,0,2012,1,1.0,2.0
130591,3,0,2012,1,1.0,2.0
130592,1,99,2012,1,1.0,9.0
130593,1,99,2012,1,1.0,0.0
130593,1,99,2012,1,2.0,0.0
130594,1,93,2012,1,1.0,0.0
130594,2,99,2012,1,1.0,1.0
130594,2,99,2012,1,2.0,4.0
130594,2,99,2012,1,2.0,2.0
130595,1,99,2012,1,1.0,0.0
130595,2,99,2012,1,1.0,4.0
130596,1,0,2012,1,1.0,0.0
130597,1,99,2012,1,1.0,0.0
130598,1,99,2012,1,1.0,1.0
130598,1,99,2012,1,2.0,4.0
130599,1,99,2012,1,1.0,0.0
130599,1,99,2012,1,2.0,0.0
130599,1,99,2012,1,2.0,0.0
130600,1,0,2012,1,1.0,1.0
130600,2,0,2012,1,1.0,1.0
130600,2,0,2012,1,2.0,4.0
130600,2,0,2012,1,2.0,2.0
130601,1,0,2012,2,1.0,0.0
130602,1,0,2012,1,1.0,0.0
130602,2,0,2012,1,1.0,2.0
130602,2,0,2012,1,2.0,2.0
130602,2,0,2012,1,2.0,2.0
130602,2,0,2012,1,2.0,4.0
130603,1,0,2012,1,1.0,4.0
130603,1,0,2012,1,2.0,3.0
130603,1,0,2012,1,2.0,3.0
130603,2,0,2012,1,1.0,1.0
130604,1,0,2012,1,1.0,4.0
130604,2,0,2012,1,1.0,0.0
130605,1,0,2012,1,1.0,4.0
130606,1,0,2012,1,1.0,2.0
130606,1,0,2012,1,2.0,2.0
130607,1,99,2012,1,1.0,2.0
130607,2,16,2012,1,,
130608,1,0,2012,1,1.0,4.0
130608,2,0,2012,1,1.0,3.0
130609,1,0,2012,1,1.0,4.0
130609,2,0,2012,1,1.0,1.0
130610,1,0,2012,1,1.0,4.0
130610,2,0,2012,1,1.0,0.0
130611,1,99,2012,1,1.0,4.0
130611,1,99,2012,1,2.0,3.0
130611,2,0,2012,1,1.0,2.0
130612,1,99,2012,1,1.0,4.0
130612,2,16,2012,1,2.0,2.0
130613,1,99,2012,1,1.0,4.0
130613,2,0,2012,1,1.0,3.0
130614,1,0,2012,1,1.0,0.0
130614,2,0,2012,1,1.0,4.0
130615,1,99,2012,1,1.0,4.0
130615,2,0,2012,1,1.0,2.0
130616,1,0,2012,1,1.0,0.0
130617,1,99,2012,2,1.0,4.0
130617,1,99,2012,2,2.0,4.0
130618,1,98,2012,1,1.0,2.0
130618,2,0,2012,1,1.0,4.0
130618,3,0,2012,1,1.0,1.0
130618,3,0,2012,1,2.0,0.0
130618,3,0,2012,1,2.0,0.0
130619,1,0,2012,1,1.0,4.0
130619,2,0,2012,1,1.0,2.0
130619,2,0,2012,1,2.0,3.0
130619,2,0,2012,1,2.0,2.0
130619,2,0,2012,1,2.0,2.0
130619,2,0,2012,1,2.0,2.0
130620,1,99,2012,1,1.0,4.0
130621,1,99,2012,1,1.0,4.0
130621,2,0,2012,1,1.0,0.0
130621,2,0,2012,1,2.0,9.0
130621,2,0,2012,1,2.0,9.0
130622,1,0,2012,1,1.0,1.0
130622,1,0,2012,1,2.0,2.0
130622,1,0,2012,1,2.0,4.0
130622,2,0,2012,1,1.0,0.0
130622,2,0,2012,1,2.0,0.0
130622,2,0,2012,1,2.0,0.0
130622,2,0,2012,1,2.0,0.0
130623,1,0,2012,1,1.0,0.0
130623,2,0,2012,1,1.0,4.0
130624,1,0,2012,1,1.0,2.0
130624,1,0,2012,1,2.0,3.0
130624,2,0,2012,1,1.0,3.0
130624,2,0,2012,1,2.0,2.0
130624,2,0,2012,1,2.0,3.0
130624,2,0,2012,1,2.0,4.0
130625,1,0,2012,1,1.0,4.0
130625,1,0,2012,1,2.0,3.0
130626,1,0,2012,1,1.0,0.0
130627,1,0,2012,1,1.0,0.0
130628,1,0,2012,1,2.0,3.0
130628,1,0,2012,1,1.0,4.0
130629,1,0,2012,1,1.0,0.0
130630,1,0,2012,1,1.0,0.0
130630,1,0,2012,1,2.0,0.0
130630,2,0,2012,1,1.0,4.0
130631,1,0,2012,1,1.0,4.0
130632,1,0,2012,1,1.0,0.0
130633,1,0,2012,1,1.0,4.0
130634,1,0,2012,1,1.0,4.0
130635,1,0,2012,1,1.0,4.0
130636,1,0,2012,1,1.0,0.0
130636,1,0,2012,1,2.0,4.0
130636,2,0,2012,1,1.0,2.0
130636,2,0,2012,1,2.0,1.0
130636,2,0,2012,1,2.0,2.0
130636,3,0,2012,1,1.0,0.0
130636,3,0,2012,1,2.0,0.0
130637,1,0,2012,1,1.0,3.0
130637,2,0,2012,1,1.0,4.0
130637,2,0,2012,1,2.0,1.0
130637,2,0,2012,1,2.0,3.0
130638,1,0,2012,2,1.0,4.0
130638,1,0,2012,2,2.0,4.0
130639,1,0,2012,1,1.0,2.0
130639,2,0,2012,1,1.0,3.0
130639,2,0,2012,1,2.0,4.0
130639,2,0,2012,1,2.0,2.0
130640,1,0,2012,1,1.0,4.0
130641,1,0,2012,1,1.0,4.0
130641,1,0,2012,1,2.0,2.0
130642,1,99,2012,1,1.0,2.0
130642,2,0,2012,1,1.0,4.0
130643,1,0,2012,1,1.0,4.0
130644,1,99,2012,1,1.0,4.0
130645,1,0,2012,1,1.0,4.0
130645,2,0,2012,1,1.0,2.0
130646,1,99,2012,1,1.0,0.0
130646,1,99,2012,1,2.0,0.0
130646,2,99,2012,1,1.0,4.0
130646,3,99,2012,1,1.0,0.0
130646,3,99,2012,1,2.0,0.0
130646,3,99,2012,1,2.0,0.0
130646,3,99,2012,1,2.0,0.0
130647,1,99,2012,1,1.0,4.0
130648,1,99,2012,1,1.0,4.0
130648,1,99,2012,1,2.0,3.0
130649,1,99,2012,1,1.0,4.0
130650,1,0,2012,1,1.0,0.0
130650,2,99,2012,1,1.0,4.0
130651,1,0,2012,1,1.0,4.0
130652,1,17,2012,2,1.0,2.0
130652,1,17,2012,2,2.0,4.0
130652,1,17,2012,2,2.0,2.0
130652,1,17,2012,2,2.0,2.0
130652,1,17,2012,2,2.0,4.0
130653,1,99,2012,1,1.0,4.0
130654,1,99,2012,1,1.0,2.0
130654,1,99,2012,1,2.0,4.0
130655,1,99,2012,1,1.0,4.0
130655,2,99,2012,1,1.0,0.0
130656,1,99,2012,1,1.0,4.0
130657,1,99,2012,1,1.0,2.0
130657,2,0,2012,1,1.0,4.0
130657,2,0,2012,1,2.0,3.0
130657,2,0,2012,1,2.0,9.0
130658,1,99,2012,1,1.0,1.0
130658,1,99,2012,1,2.0,1.0
130658,2,99,2012,1,1.0,4.0
130659,1,99,2012,1,1.0,4.0
130659,1,99,2012,1,2.0,0.0
130660,1,0,2012,1,1.0,2.0
130661,1,7,2012,1,1.0,0.0
130661,1,7,2012,1,2.0,4.0
130662,1,0,2012,2,1.0,4.0
130662,2,0,2012,2,1.0,2.0
130662,2,0,2012,2,2.0,4.0
130663,1,0,2012,1,1.0,4.0
130664,1,99,2012,1,1.0,3.0
130664,1,99,2012,1,2.0,4.0
130664,1,99,2012,1,2.0,2.0
130664,2,0,2012,1,1.0,2.0
130665,1,99,2012,1,1.0,4.0
130665,2,0,2012,1,1.0,0.0
130666,1,99,2012,1,1.0,2.0
130666,2,99,2012,1,1.0,4.0
130667,1,99,2012,1,1.0,4.0
130667,2,0,2012,1,1.0,2.0
130667,2,0,2012,1,2.0,0.0
130667,2,0,2012,1,2.0,2.0
130667,3,0,2012,1,1.0,0.0
130667,3,0,2012,1,2.0,0.0
130668,1,99,2012,1,1.0,0.0
130669,1,99,2012,1,1.0,4.0
130670,1,99,2012,1,1.0,1.0
130670,1,99,2012,1,2.0,1.0
130670,1,99,2012,1,2.0,4.0
130671,1,0,2012,1,1.0,4.0
130672,1,99,2012,1,1.0,2.0
130672,2,99,2012,1,1.0,3.0
130672,2,99,2012,1,2.0,4.0
130673,1,99,2012,1,1.0,2.0
130673,1,99,2012,1,2.0,4.0
130673,2,99,2012,1,1.0,1.0
130674,1,0,2012,1,1.0,4.0
130675,1,0,2012,2,1.0,2.0
130675,1,0,2012,2,2.0,4.0
130675,1,0,2012,2,2.0,4.0
130675,1,0,2012,2,2.0,2.0
130675,1,0,2012,2,2.0,2.0
130676,1,0,2012,1,1.0,4.0
130677,1,99,2012,1,1.0,3.0
130677,1,99,2012,1,2.0,4.0
130677,2,99,2012,1,1.0,2.0
130678,1,0,2012,1,1.0,0.0
130678,2,0,2012,1,1.0,4.0
