STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
26,260155,1,1,0,1,1,1,1,161,5330,22,3,2011,3,20,38,1,13,3,SR-17,,64,42.24605556,-83.627458330,0,8,0,0,1,1,1,0,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260156,1,1,0,0,0,1,1,5,0,13,3,2011,1,3,35,0,4,4,56TH ST,,56,42.51459167,-86.091625000,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,99,99,88,88,22,0,0,1,1
26,260157,1,1,0,1,1,1,1,99,2933,15,3,2011,3,7,0,0,14,4,21 MILE RD,,69,42.64353611,-82.904330560,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260158,1,1,0,0,0,2,2,65,0,10,1,2011,2,11,43,1,12,2,US-127,,14,42.74191111,-84.509813890,0,52,0,1,18,1,3,0,1,10,0,10,0,0000000,11,43,99,99,99,99,0,0,0,1,0
26,260159,2,2,0,0,0,2,2,125,0,25,1,2011,3,8,12,0,14,4,MILFORD RD,,39,42.51825278,-83.616236110,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,8,12,8,12,99,99,0,0,0,1,0
26,260160,1,1,0,0,0,2,2,99,1810,19,2,2011,7,14,7,0,13,3,SR-97,,76,42.54507778,-82.930630560,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260161,2,2,0,1,1,5,5,17,0,3,4,2011,1,15,54,1,12,2,US-10,,24,43.59736944,-84.128897220,0,12,1,1,18,1,1,0,1,3,0,3,0,0000000,15,56,16,13,99,99,0,0,0,1,0
26,260162,3,1,2,0,0,1,1,125,3712,4,4,2011,2,5,45,0,14,4,SILVERBELL RD,,19,42.72281944,-83.252655560,0,20,0,0,1,1,5,1,2,10,0,10,0,0000000,5,49,6,10,88,88,0,0,0,1,1
26,260163,1,1,0,0,0,1,1,101,0,5,4,2011,3,19,20,0,3,3,SR-55,,138,44.23100278,-86.047463890,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,19,23,19,33,88,88,0,0,0,1,1
26,260164,2,2,0,0,0,3,3,57,0,3,4,2011,1,15,23,1,2,3,SR-46,,143,43.40783056,-84.562036110,0,12,1,0,1,1,1,0,1,3,0,3,0,0000000,15,26,15,30,99,99,0,0,0,1,0
26,260165,1,1,0,0,0,2,2,65,0,5,4,2011,3,22,45,0,6,4,COOPER RD,,17,42.43699722,-84.374511110,0,42,0,0,1,1,4,0,2,10,0,10,0,0000000,22,45,22,55,99,99,22,0,0,1,1
26,260166,1,1,0,0,0,1,1,145,0,6,4,2011,4,1,31,0,4,4,BIRCH RUN RD,,30,43.25075000,-83.844566670,0,34,0,0,1,1,4,0,2,10,0,10,0,0000000,1,35,1,39,88,88,20,0,0,1,0
26,260167,2,2,0,0,0,2,2,163,4975,9,4,2011,7,1,18,1,11,1,I-275,,115,42.23902778,-83.439730560,0,12,2,1,18,1,1,0,2,1,0,1,0,0000000,1,24,1,32,99,99,0,0,0,1,2
26,260168,2,2,0,0,0,5,5,125,5113,9,4,2011,7,20,56,1,13,3,SR-59,,178,42.64000833,-83.352986110,0,1,0,0,1,1,1,0,3,1,0,1,0,0000000,20,57,20,59,99,99,0,0,0,1,1
26,260169,3,2,1,0,0,3,3,49,1730,9,4,2011,7,21,30,0,15,6,MASON ST,W HAMILTON AVE,15,43.03614444,-83.707769440,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260170,1,1,0,0,0,1,1,125,4020,9,4,2011,7,4,21,1,13,3,SR-1,,6,42.62654167,-83.285636110,0,31,0,0,1,1,4,0,3,1,0,1,0,0000000,4,23,4,28,88,88,0,0,0,1,1
26,260171,1,1,0,0,0,2,2,161,150,9,4,2011,7,4,50,0,16,6,BROOKFIELD RD,,4,42.24798889,-83.761155560,0,59,0,0,1,1,4,0,2,10,0,10,0,0000000,4,50,4,55,88,88,0,0,0,2,1
26,260172,2,2,0,0,0,4,4,125,5113,10,4,2011,1,21,54,1,13,3,SR-59,,139,42.65953889,-83.418330560,0,12,1,0,1,1,1,0,3,1,0,1,0,0000000,21,53,21,56,99,99,0,0,0,1,1
26,260173,1,1,0,0,0,1,1,21,3560,11,4,2011,2,0,45,0,15,6,TERMINAL RD,,7,41.85193056,-86.229075000,0,1,0,0,1,1,4,0,3,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
26,260174,1,1,0,0,0,1,1,21,0,9,4,2011,7,3,51,0,14,4,EMPIRE AVE,,21,42.10151111,-86.425319440,0,30,0,0,1,1,4,0,2,1,0,1,0,0000000,3,51,3,55,88,88,0,0,0,1,1
26,260175,1,1,0,1,1,1,1,125,4020,11,4,2011,2,22,5,1,13,3,SR-1,PIKE ST,5,42.63745000,-83.288527780,0,8,0,0,3,2,1,0,3,1,0,1,0,0000000,22,4,22,6,88,88,0,0,0,1,0
26,260176,2,2,0,0,0,3,3,111,0,14,4,2011,5,19,26,0,6,4,GENEVA RD,BAKER RD,30,43.77116667,-84.546488890,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,19,29,19,41,99,99,22,0,0,1,0
26,260177,1,1,0,0,0,1,1,139,0,14,4,2011,5,20,19,0,14,4,PORT SHELDON ST,,76,42.88719722,-85.871291670,0,30,0,0,1,1,4,0,5,1,0,1,0,0000000,20,19,20,19,88,88,0,0,0,1,1
26,260178,1,1,0,0,0,1,1,165,0,15,4,2011,6,15,50,0,3,3,SR-37,,97,44.29240833,-85.769105560,0,42,0,0,1,1,4,0,1,10,0,10,0,0000000,15,59,16,14,88,88,0,0,0,1,0
26,260179,1,1,0,0,0,1,1,77,0,16,4,2011,7,17,2,0,3,4,M N AVE,,21,42.25264722,-85.392586110,0,42,0,0,1,1,4,0,1,2,0,2,0,0000000,17,5,17,8,88,88,0,0,0,1,0
26,260180,1,1,0,0,0,1,1,163,0,10,4,2011,1,18,22,0,14,4,WILL CARLETON RD,,34,42.09400556,-83.353766670,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,18,14,18,24,88,88,0,0,0,1,0
26,260182,2,2,0,0,0,5,5,87,0,20,2,2011,1,17,45,0,6,4,ARMSTRON RD,VANDYKE RD,20,43.09469722,-83.072116670,0,12,6,0,2,3,1,0,5,4,0,4,0,0000000,17,48,17,57,99,99,0,0,0,1,0
26,260183,3,3,0,0,0,5,5,17,0,19,4,2011,3,17,35,0,3,3,SR-13,,219,43.84283889,-83.966361110,0,12,1,0,1,1,1,0,1,4,11,4,0,0000000,17,39,17,43,99,99,0,0,0,1,0
26,260184,2,2,0,0,0,2,2,101,0,19,4,2011,3,20,47,1,2,2,US-31,,142,44.32196667,-86.182650000,0,12,6,0,1,1,1,0,3,3,0,3,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260185,1,1,0,0,0,2,2,147,0,22,4,2011,6,1,57,0,4,4,BELLE RIVER RD,,26,42.95688611,-82.889119440,0,42,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,1
26,260186,1,1,0,0,0,1,1,25,310,16,4,2011,7,12,20,0,16,6,WATKINS RD,,35,42.26829167,-85.237227780,0,53,0,0,1,1,4,0,1,2,0,2,0,0000000,12,21,12,31,88,88,0,0,0,1,0
26,260187,2,2,0,0,0,3,3,147,1758,20,4,2011,4,20,40,0,13,3,SR-25,,49,43.06386667,-82.461897220,0,12,2,0,1,1,1,0,5,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260188,1,1,0,0,0,1,1,123,0,21,4,2011,5,17,31,0,6,4,8 MILE RD,,8,43.67001389,-86.003594440,0,1,0,0,1,1,4,0,1,10,0,10,0,0000000,17,32,17,42,88,88,0,0,0,1,1
26,260189,2,2,0,0,0,3,3,107,0,19,4,2011,3,15,45,0,6,4,130TH AVE,PIERCE RD,59,43.57616667,-85.363297220,0,12,6,0,2,2,1,0,1,3,0,3,0,0000000,15,59,16,14,99,99,0,0,0,1,0
26,260190,1,1,0,1,1,1,1,161,0,16,4,2011,7,3,37,1,13,2,US-12,,183,42.21870556,-83.662144440,0,8,0,0,1,1,1,0,2,2,0,2,0,0000000,3,39,3,43,99,99,0,0,0,1,0
26,260191,1,1,0,0,0,1,1,99,0,9,4,2011,7,16,3,0,4,4,ARMADA RIDGE RD,,92,42.81723056,-82.795405560,0,34,0,0,1,1,4,0,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
26,260192,1,1,0,0,0,3,3,25,0,27,4,2011,4,16,45,0,4,4,N DR,,74,42.34992500,-84.989075000,0,16,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0
26,260193,1,1,0,1,1,1,1,99,919,9,4,2011,7,3,0,0,15,4,COTTON,,6,42.65300556,-82.816252780,0,8,0,0,1,1,4,0,3,1,0,1,0,0000000,3,1,3,15,88,88,23,0,0,1,1
26,260194,1,1,0,0,0,2,2,81,0,28,4,2011,5,11,37,1,12,2,US-131,,30,42.81184722,-85.668972220,0,24,0,1,18,1,4,0,1,10,0,10,0,0000000,11,37,11,44,88,88,0,0,0,2,0
26,260195,3,3,0,0,0,4,4,99,4731,27,4,2011,4,17,45,0,14,6,HAYES RD,CLINTON RIVER RD,70,42.57992222,-82.971358330,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,17,47,17,53,99,99,0,0,0,1,0
26,260196,1,1,0,0,0,1,1,49,0,24,4,2011,1,14,17,0,4,4,SEYMOUR RD,,124,43.12872778,-83.877888890,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,22,0,0,1,0
26,260197,3,3,0,0,0,4,4,163,1260,10,4,2011,1,15,11,1,13,3,SR-3,,53,42.40054167,-83.000361110,0,12,7,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260198,1,1,0,0,0,1,1,147,3080,30,4,2011,7,15,45,0,14,3,SR-29,,90,42.92046389,-82.464277780,0,30,0,0,1,1,4,0,1,5,0,5,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260199,1,1,0,1,1,1,1,99,919,27,4,2011,4,5,56,1,13,3,SR-3,,44,42.67591944,-82.832225000,0,8,0,0,1,1,1,0,2,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260200,1,1,0,1,1,1,1,121,3450,4,4,2011,2,22,44,1,13,6,GETTY ST,,28,43.22589444,-86.224380560,0,9,0,0,1,1,1,0,3,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
26,260201,3,3,0,0,0,8,8,17,0,24,4,2011,1,13,20,0,14,4,CENTER RD,KNIGHT RD,20,43.59421111,-83.799422220,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,13,20,13,24,99,99,0,0,0,1,0
26,260202,1,1,0,0,0,1,1,73,0,12,4,2011,3,18,20,0,4,4,WHITEVILLE RD,,25,43.53124444,-84.827327780,0,11,0,0,1,1,1,0,1,1,0,1,0,0000000,18,13,18,17,99,99,0,0,0,1,0
26,260203,1,1,0,1,1,1,1,115,3320,14,2,2011,2,23,4,0,14,6,DIXIE HWY,,7,41.92030556,-83.375566670,0,9,0,0,1,1,1,0,3,10,0,10,0,0000000,23,5,23,10,99,99,0,0,0,1,0
26,260204,1,1,0,0,0,6,6,163,1260,1,2,2011,3,12,45,0,14,6,MCGRAW,,2,42.33042222,-83.153408330,0,19,0,0,1,1,5,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,3,0
26,260205,1,1,0,0,0,2,2,15,0,23,3,2011,4,20,30,0,4,4,ORCHARD RD,,10,42.49982222,-85.390988890,0,1,0,0,1,1,4,0,1,2,0,2,0,0000000,20,39,20,59,99,99,22,0,0,2,0
26,260206,1,1,0,2,2,1,1,21,0,12,2,2011,7,23,44,1,13,6,RED ARROW HWY,,1,42.03100556,-86.514280560,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,23,46,23,52,99,99,0,0,0,1,1
26,260207,1,1,0,0,0,1,1,123,0,15,4,2011,6,14,28,0,3,3,SR-20,,73,43.55533889,-85.646808330,0,16,0,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
26,260208,2,2,0,0,0,2,2,99,4731,23,4,2011,7,12,44,1,13,3,SR-59,,14,42.62646111,-83.005572220,0,12,1,0,1,1,1,0,1,1,0,1,0,0000000,12,44,12,50,99,99,0,0,0,1,0
26,260209,1,1,0,0,0,1,1,151,0,2,5,2011,2,13,55,0,6,4,N GOETZE RD,,103,43.49006944,-82.634041670,0,32,0,0,1,1,4,0,1,1,0,1,0,0000000,15,3,15,13,88,88,0,0,0,1,1
26,260210,2,2,0,0,0,2,2,77,47,2,5,2011,2,6,10,1,2,2,US-131,,221,42.38347778,-85.656766670,0,12,1,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
26,260211,2,2,0,0,0,2,2,35,0,3,5,2011,3,16,45,1,2,2,US-10,,71,43.85746944,-84.954025000,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,16,49,16,55,88,88,0,0,0,2,0
26,260212,2,2,0,0,0,2,2,5,1309,16,4,2011,7,2,45,1,2,2,US-131,,225,42.74296111,-85.673486110,0,12,2,1,18,1,1,0,2,2,0,2,0,0000000,3,0,3,12,99,99,0,0,0,1,1
26,260213,1,1,0,0,0,1,1,5,0,7,4,2011,5,17,50,0,4,4,128TH AVE,,90,42.62389444,-85.830661110,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,17,52,18,5,99,99,0,0,0,1,1
26,260214,1,1,0,0,0,1,1,17,0,5,5,2011,5,13,37,1,11,1,I-75,,7,43.53249722,-83.943794440,0,1,0,1,18,1,1,1,1,1,0,1,0,0000000,13,38,13,58,88,88,0,0,0,1,1
26,260215,1,1,0,1,1,1,1,111,0,3,5,2011,3,9,50,0,4,4,POSEYVILLE RD,,45,43.54621389,-84.248894440,0,9,0,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,88,88,22,0,0,1,0
26,260216,1,1,0,0,0,1,1,93,0,6,5,2011,6,16,5,1,13,3,SR-59,,27,42.62163889,-83.943516670,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,16,5,16,9,88,88,0,0,0,1,1
26,260217,1,1,0,1,1,1,1,125,2660,6,5,2011,6,0,13,1,13,3,SR-24,FLINT,74,42.78464444,-83.242147220,0,9,0,0,2,2,1,0,3,2,0,2,0,0000000,0,13,0,15,88,88,0,0,0,1,0
26,260218,2,2,0,0,0,3,3,123,0,6,5,2011,6,14,25,0,4,4,112TH ST,WISNER AVE,40,43.35090278,-85.870088890,0,12,6,0,2,2,1,0,1,10,0,10,0,0000000,14,22,14,31,99,99,22,0,0,1,0
26,260219,2,2,0,0,0,2,2,99,1009,7,5,2011,7,15,55,0,14,4,19 MILE RD,,15,42.61292778,-82.953869440,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,15,56,16,58,99,99,0,0,0,1,0
26,260220,1,1,0,0,0,2,2,49,1730,6,5,2011,6,1,41,0,14,6,S AVERILL AVE,,14,43.02302222,-83.644827780,0,40,0,0,1,1,4,0,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,1
26,260221,2,2,0,0,0,3,3,135,0,8,5,2011,1,11,35,0,6,4,HILL RD,,22,44.82696944,-84.203419440,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,11,36,11,56,99,99,22,0,0,1,0
26,260222,1,1,0,0,0,1,1,21,0,6,5,2011,6,14,11,0,4,4,GALIEN BUCHANAN,,56,41.81284167,-86.398255560,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,14,16,14,21,88,88,0,0,0,1,0
26,260223,1,1,0,0,0,2,2,11,0,7,5,2011,7,5,15,0,6,4,TYLER PLAINS,,17,44.08118333,-83.893833330,0,11,0,0,1,1,1,0,2,10,0,10,0,0000000,5,17,5,31,99,99,0,0,0,1,1
26,260224,2,2,0,1,1,1,1,161,0,6,5,2011,6,15,24,0,4,4,STONY CREEK RD,,62,42.14349444,-83.660922220,0,8,0,0,1,1,1,0,1,10,0,10,0,0000000,15,24,15,30,88,88,0,0,0,1,0
26,260225,2,2,0,0,0,2,2,73,0,9,5,2011,2,6,17,0,4,4,MISSION RD,,50,43.53755278,-84.767541670,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,6,18,6,36,99,99,22,0,0,1,0
26,260226,1,1,0,0,0,5,5,25,0,7,5,2011,7,12,52,1,11,1,I-94,,128,42.29792778,-85.062386110,0,38,0,0,1,1,5,0,1,1,0,1,0,0000000,12,52,13,4,99,99,0,0,0,1,0
26,260227,1,1,0,0,0,1,1,49,0,9,5,2011,2,23,15,0,3,3,SR-15,,240,43.21092222,-83.520158330,0,1,0,0,1,1,4,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260228,1,1,0,1,1,2,2,99,3390,19,3,2011,7,23,8,1,13,3,SR-3,,9,42.58748889,-82.881147220,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260229,1,1,0,1,1,1,1,163,2850,6,5,2011,6,9,16,0,15,6,SCHOOLCRAFT RD,MIDDLEBELT,60,42.38303611,-83.333647220,0,9,0,0,2,2,1,0,1,10,0,10,0,0000000,9,16,9,16,99,99,0,0,0,1,0
26,260230,2,2,0,0,0,2,2,81,5089,11,5,2011,4,1,6,1,13,3,SR-11,,47,42.94136111,-85.774930560,0,12,1,0,1,1,1,0,2,1,0,1,0,0000000,1,6,1,17,88,88,0,0,0,1,1
26,260231,2,2,0,0,0,2,2,93,0,12,5,2011,5,19,5,0,15,4,HUGHES RD,,17,42.59029167,-83.850777780,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,19,5,19,13,88,88,0,0,0,1,0
26,260232,1,1,0,0,0,1,1,159,0,13,5,2011,6,0,20,0,3,3,SR-40,,31,42.37681667,-85.879075000,0,42,0,0,1,1,4,0,2,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,1
26,260233,1,1,0,0,0,3,3,45,0,25,4,2011,2,20,10,1,13,3,SR-43,,219,42.74103611,-84.627138890,0,33,0,0,1,1,4,0,3,10,0,10,0,0000000,20,15,20,21,99,99,0,0,0,1,1
26,260234,2,2,0,0,0,2,2,93,0,17,5,2011,3,4,20,1,1,1,I-96,,35,42.64655556,-84.080005560,0,12,1,0,1,1,1,0,2,1,0,1,0,0000000,4,23,4,35,88,88,20,0,0,1,1
26,260235,2,2,0,0,0,2,2,147,0,13,5,2011,6,2,10,0,16,4,EVERGREEN CT,HARRINGTON,1,42.98001389,-82.467877780,0,12,1,0,3,1,1,0,2,1,0,1,0,0000000,2,10,2,17,99,99,0,0,0,1,2
26,260236,1,1,0,0,0,1,1,165,0,8,5,2011,1,17,29,0,4,4,LAKE MITCHELL DR,,39,44.23037778,-85.499166670,0,53,0,0,1,1,4,0,1,1,0,1,0,0000000,17,29,17,41,99,99,0,0,0,1,1
26,260237,1,1,0,0,0,1,1,55,0,17,5,2011,3,17,50,1,2,3,SR-72,,35,44.77282500,-85.429483330,0,18,0,0,1,1,5,0,1,1,0,1,0,0000000,17,50,17,55,88,88,0,0,0,1,0
26,260238,2,2,0,0,0,2,2,79,0,19,5,2011,5,17,15,0,4,4,RAPID CITY RD,MCNULTY HILL RD,16,44.78127778,-85.273300000,0,12,6,0,2,3,1,0,1,10,0,10,0,0000000,17,15,17,20,99,99,0,0,0,1,0
26,260239,1,1,0,0,0,1,1,35,0,18,5,2011,4,1,0,0,9,4,GRASS LAKE AVE,,6,43.95696389,-84.995358330,0,42,0,0,1,1,4,0,2,2,0,2,0,0000000,13,30,13,35,88,88,0,0,0,1,1
26,260240,1,1,0,0,0,2,2,99,4330,18,5,2011,4,21,20,1,11,1,I-94,,46,42.52158611,-82.917122220,0,30,0,1,18,1,3,0,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260241,1,1,0,0,0,3,3,5,0,19,5,2011,5,19,23,1,2,2,US-131,,98,42.56170556,-85.662427780,0,57,0,0,1,1,3,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260242,2,2,0,0,0,2,2,99,1009,20,5,2011,6,23,50,1,13,3,SR-3,,21,42.62939722,-82.861150000,0,12,2,0,8,1,1,0,3,1,0,1,0,0000000,23,52,23,55,99,99,0,0,0,1,2
26,260243,2,2,0,0,0,3,3,77,1084,21,5,2011,7,13,3,1,12,1,I-94 BL,RIVER ST,23,42.26908333,-85.521677780,0,12,6,1,2,2,1,0,1,10,0,10,0,0000000,13,3,13,7,99,99,0,0,0,1,0
26,260244,1,1,0,0,0,1,1,145,487,23,5,2011,2,7,15,1,1,1,I-75,,20,43.25000000,-83.774758330,0,24,0,1,18,1,4,0,1,10,0,10,0,0000000,7,17,7,27,88,88,0,0,0,1,0
26,260245,2,2,0,0,0,2,2,163,2850,8,5,2011,1,13,32,1,11,1,I-96,,68,42.38393333,-83.316041670,0,12,7,1,18,1,1,0,1,1,0,1,0,0000000,13,32,13,32,99,99,0,0,0,1,0
26,260246,2,2,0,0,0,9,9,111,0,21,5,2011,7,23,26,0,4,4,NINE MILE RD,,31,43.63216111,-84.428802780,0,12,2,0,1,1,1,0,2,2,0,2,0,0000000,23,27,23,43,99,99,22,0,0,1,1
26,260247,2,2,0,0,0,2,2,81,2553,25,5,2011,4,16,41,0,14,6,52ND,,28,42.86917500,-85.612925000,0,12,2,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260248,1,1,0,1,1,1,1,17,2543,26,5,2011,5,22,21,0,14,3,SR-13,,120,43.70028056,-83.968458330,0,8,0,0,1,1,1,0,2,10,0,10,0,0000000,22,24,22,25,88,88,0,0,0,1,0
26,260249,2,2,0,0,0,2,2,125,208,25,5,2011,4,7,58,0,14,6,OPDYKE RD,,52,42.66179444,-83.245766670,0,12,6,0,8,1,1,0,1,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
26,260250,1,1,0,0,0,1,1,121,0,27,5,2011,6,21,13,0,6,4,ROLLENHAGEN RD,,15,43.14773889,-85.997413890,0,32,0,0,1,1,4,0,5,10,0,10,0,0000000,21,13,21,20,88,88,22,0,0,1,1
26,260251,1,1,0,0,0,1,1,117,0,28,5,2011,7,23,9,0,6,4,EDGAR RD,,34,43.42249444,-85.016397220,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,23,30,23,48,88,88,22,0,0,1,1
26,260252,1,1,0,0,0,1,1,61,2130,29,5,2011,1,4,15,0,15,3,SR-203,,25,47.13809167,-88.621172220,0,1,0,0,1,1,4,0,3,10,0,10,0,0000000,4,20,4,32,88,88,0,0,0,1,1
26,260253,2,2,0,0,0,3,3,163,2850,30,5,2011,2,12,13,0,13,6,6 MILE RD,,91,42.41166389,-83.373147220,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,12,14,12,17,99,99,0,0,0,1,0
26,260254,3,3,0,0,0,6,6,17,0,30,5,2011,2,16,40,1,12,2,US-10,,93,43.59588889,-83.991741670,0,12,1,0,1,1,1,0,1,1,0,1,0,0000000,16,42,16,47,99,99,0,0,0,1,0
26,260255,1,1,0,0,0,1,1,49,0,28,5,2011,7,3,48,1,11,1,I-69 RAMP 019H,,1,42.98550833,-83.732030560,0,35,0,1,5,1,4,0,3,10,0,10,0,0000000,99,99,99,99,88,88,0,0,0,1,0
26,260256,2,2,0,0,0,6,6,139,0,29,5,2011,1,3,59,1,1,1,I-196,,87,42.83495556,-85.905113890,0,12,2,0,1,1,1,0,2,5,0,5,0,0000000,4,5,4,19,99,99,0,0,0,3,2
26,260257,2,2,0,0,0,2,2,65,2700,21,5,2011,7,16,53,0,13,3,SR-99,HILLCREST,34,42.69295833,-84.567516670,0,12,6,0,2,2,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260258,2,2,0,0,0,2,2,105,0,24,5,2011,3,9,55,0,4,4,SCOTTVILLE RD,CHAUVEZ RD,60,43.90430556,-86.278663890,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260259,2,1,1,0,0,1,1,99,4380,31,5,2011,3,0,51,1,11,1,I-94,,13,42.46570278,-82.919136110,0,14,0,0,1,1,4,3,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260260,3,3,0,0,0,7,7,125,1652,23,5,2011,2,16,29,0,14,6,MIDDLEBELT RD,,35,42.49204722,-83.338769440,0,12,8,0,1,1,1,0,1,1,0,1,0,0000000,16,29,16,34,99,99,0,0,0,1,0
26,260261,1,1,0,0,0,2,2,161,0,16,1,2011,1,1,44,0,6,4,RIKER,ORCHARD RIDGE ST,12,42.37702222,-83.987538890,0,38,0,0,3,3,4,0,2,4,0,4,0,0000000,1,44,1,50,99,99,0,0,0,1,1
26,260262,1,1,0,1,1,1,1,73,3410,22,2,2011,3,19,11,0,14,3,SR-20,WATSON RD,151,43.59698611,-84.785188890,0,8,0,0,3,3,1,0,3,1,0,1,0,0000000,19,14,19,15,88,88,0,0,0,1,0
26,260263,2,2,0,0,0,2,2,163,2850,26,5,2011,5,14,10,0,13,6,INKSTER RD,6 MILE RD,211,42.41323056,-83.315575000,0,12,6,0,2,2,1,0,1,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260264,2,2,0,0,0,2,2,45,0,13,5,2011,6,13,31,0,4,4,VERMONTVILLE HWY,COCHRAN RD,125,42.62605556,-84.836502780,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,13,33,13,42,88,88,0,0,0,1,0
26,260265,1,1,0,0,0,1,1,57,0,21,4,2011,5,16,2,0,6,4,HAYES RD,,3,43.21940833,-84.402402780,0,1,0,0,1,1,2,0,3,1,0,1,1,0000000,16,2,16,12,99,99,22,0,0,1,0
26,260266,2,2,0,0,0,3,3,45,0,24,5,2011,3,12,36,0,14,4,MOUNT HOPE,CANAL,213,42.71203611,-84.662061110,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,12,37,12,42,99,99,0,0,0,1,0
26,260267,3,3,0,0,0,3,3,125,208,31,5,2011,3,21,22,1,11,1,I-75,,220,42.68985000,-83.249072220,0,12,7,1,18,1,1,0,2,10,0,10,0,0000000,21,25,21,29,99,99,0,0,0,1,0
26,260268,1,1,0,0,0,2,2,161,3250,19,5,2011,5,15,55,0,13,6,EISENHOWER LN,,1,42.09916111,-83.680663890,0,5,0,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,0
26,260269,2,2,0,0,0,2,2,77,2520,21,5,2011,7,14,35,1,13,4,SPRINKLE RD,E MICHIGAN AVE,81,42.28942778,-85.530755560,0,1,0,0,2,2,1,0,1,10,0,10,0,0000000,14,38,14,40,88,88,0,0,0,1,1
