STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
45,South Carolina,450251,2,1,2,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450251,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450252,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450252,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450253,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450253,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450254,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450254,2,1,2,1,99,Reported as Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450254,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450254,4,1,4,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450255,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450255,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450255,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450255,4,1,4,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450255,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450256,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450256,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450256,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450256,4,1,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450256,5,1,5,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450257,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450257,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450257,3,1,3,1,2,2 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450257,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450257,4,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450258,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450258,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450259,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
45,South Carolina,450259,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450259,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450259,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
45,South Carolina,450260,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450260,2,1,2,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450261,2,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450261,1,2,1,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450261,2,2,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450262,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450262,2,1,2,1,99,Reported as Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450263,2,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450263,1,2,1,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450263,2,2,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450264,1,1,1,1,2,2 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450265,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450265,2,1,2,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450265,3,1,3,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450266,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450266,2,1,2,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450266,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450267,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450267,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450267,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450267,4,1,4,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450267,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450268,1,1,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450268,1,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450268,2,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450268,3,2,3,2,9,9 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450268,4,2,4,2,12,12 Clock Point,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450269,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450270,1,1,1,2,1,1 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450270,1,2,1,2,1,1 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450271,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450271,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450272,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450272,2,1,2,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450272,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450273,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
45,South Carolina,450273,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
45,South Carolina,450274,5,1,1,1,12,12 Clock Point,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450274,2,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,3,3 Clock Point
45,South Carolina,450274,1,3,1,3,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450274,2,3,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,3,3 Clock Point
45,South Carolina,450274,3,3,3,3,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450274,4,3,4,3,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450275,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450275,2,1,2,1,2,2 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450275,3,1,3,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450275,4,1,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450276,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450277,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
45,South Carolina,450277,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
45,South Carolina,450278,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450278,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450278,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450278,4,1,4,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450278,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450279,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450279,2,1,2,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450279,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450279,4,1,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450279,2,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450279,5,2,2,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450279,6,2,3,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450280,1,1,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450280,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450280,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450280,4,1,4,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450281,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450281,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450282,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450282,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450282,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450282,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450282,5,1,5,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450283,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450284,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450284,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450284,3,1,3,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450284,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450284,4,2,2,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450284,5,2,3,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450285,2,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,8,8 Clock Point
45,South Carolina,450285,3,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450285,4,1,3,1,3,3 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450285,1,2,1,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450285,2,2,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,8,8 Clock Point
45,South Carolina,450286,12,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450286,11,2,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450286,12,2,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450286,8,3,1,8,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
45,South Carolina,450286,11,3,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450286,7,4,1,5,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
45,South Carolina,450286,6,5,1,6,12,12 Clock Point,12,Motor Vehicle In-Transport,5,5,6,6 Clock Point
45,South Carolina,450286,7,5,2,5,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,6,6 Clock Point
45,South Carolina,450286,5,6,1,10,12,12 Clock Point,12,Motor Vehicle In-Transport,6,6,6,6 Clock Point
45,South Carolina,450286,6,6,2,6,12,12 Clock Point,12,Motor Vehicle In-Transport,5,5,6,6 Clock Point
45,South Carolina,450286,4,7,1,10,12,12 Clock Point,12,Motor Vehicle In-Transport,7,7,6,6 Clock Point
45,South Carolina,450286,3,8,1,9,12,12 Clock Point,12,Motor Vehicle In-Transport,8,8,6,6 Clock Point
45,South Carolina,450286,8,8,2,8,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
45,South Carolina,450286,9,8,3,8,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450286,10,8,4,8,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450286,1,9,1,10,12,12 Clock Point,12,Motor Vehicle In-Transport,9,9,6,6 Clock Point
45,South Carolina,450286,2,9,2,9,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450286,3,9,3,9,12,12 Clock Point,12,Motor Vehicle In-Transport,8,8,6,6 Clock Point
45,South Carolina,450286,1,10,1,10,12,12 Clock Point,12,Motor Vehicle In-Transport,9,9,6,6 Clock Point
45,South Carolina,450286,4,10,2,10,12,12 Clock Point,12,Motor Vehicle In-Transport,7,7,6,6 Clock Point
45,South Carolina,450286,5,10,3,10,12,12 Clock Point,12,Motor Vehicle In-Transport,6,6,6,6 Clock Point
45,South Carolina,450287,3,1,1,3,12,12 Clock Point,14,Parked Motor Vehicle,1,1,3,3 Clock Point
45,South Carolina,450287,1,2,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
45,South Carolina,450287,1,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
45,South Carolina,450287,2,3,2,3,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450287,3,3,3,3,12,12 Clock Point,14,Parked Motor Vehicle,1,1,3,3 Clock Point
45,South Carolina,450288,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450288,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450288,3,1,3,1,4,4 Clock Point,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450288,4,1,4,1,4,4 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450289,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,61,Left
45,South Carolina,450289,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450289,3,1,3,1,12,12 Clock Point,31,"Post, Pole or Other Supports",9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450289,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,61,Left
45,South Carolina,450290,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450290,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450290,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450290,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450291,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450291,2,1,2,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450291,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450292,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450292,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
45,South Carolina,450292,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
45,South Carolina,450293,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
45,South Carolina,450293,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,9,9 Clock Point
45,South Carolina,450293,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450293,4,1,4,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450293,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
45,South Carolina,450293,5,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450293,2,3,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,9,9 Clock Point
45,South Carolina,450293,6,3,2,3,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450293,7,3,3,3,12,12 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450293,8,4,1,4,19,Other Objects Set-In-Motion,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450294,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450294,2,1,2,1,12,12 Clock Point,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450294,3,1,3,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450295,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450295,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450295,2,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450296,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450296,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
45,South Carolina,450296,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
45,South Carolina,450297,4,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450297,1,2,1,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450297,2,2,2,2,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450297,3,2,3,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450297,4,2,4,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
45,South Carolina,450297,5,2,5,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450298,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,2,2 Clock Point
45,South Carolina,450298,3,1,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450298,2,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,12,12 Clock Point
45,South Carolina,450298,3,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
45,South Carolina,450298,1,4,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,2,2 Clock Point
45,South Carolina,450298,2,4,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,12,12 Clock Point
45,South Carolina,450299,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
45,South Carolina,450299,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
45,South Carolina,450300,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450300,2,1,2,1,2,2 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450300,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450301,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450301,2,1,2,1,3,3 Clock Point,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450301,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450301,4,1,4,1,99,Reported as Unknown,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450302,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450302,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
45,South Carolina,450303,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450304,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450304,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
45,South Carolina,450305,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
45,South Carolina,450305,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,3,3 Clock Point
45,South Carolina,450306,1,1,1,1,12,12 Clock Point,11,Live Animal,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450306,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
45,South Carolina,450306,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450306,4,1,4,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
45,South Carolina,450307,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
